"timestamp","src_ip","dst_ip","src_port","dst_port","protocols","time","diff"
"1771770715.0065205","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp:tls:tls","1771770715310","1"
"1771770714.889851","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.367241","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.4075663","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.1795187","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp:tls","1771770715310","1"
"1771770714.863721","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770715310","1"
"1771770715.494975","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770714.990086","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.221334","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.237773","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.5655105","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.4163878","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770714.8304677","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.5305667","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.0285196","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.2212644","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.1581686","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.4475958","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770714.9028971","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770714.863358","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.4644735","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.1899276","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.1923802","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770714.950881","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.367241","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.357524","2001:4860:4802:34::223","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","37750","eth:ethertype:ipv6:tcp","1771770715310","1"
"1771770715.0671155","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.2213578","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770714.902778","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.0671265","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.4163823","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp:tls:tls","1771770715310","1"
"1771770715.170436","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.0173433","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp:tls","1771770715310","1"
"1771770715.419194","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.258505","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770714.8759294","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.0153017","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.5305686","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.030419","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp:tls","1771770715310","1"
"1771770714.9295344","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.4644191","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.4741004","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.4645016","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.2376854","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770714.9790056","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770714.960032","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.192385","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.492527","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770714.9758797","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.041387","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770714.990075","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.3187797","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.0086503","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.3243885","fe80::500c:123a:ac0c:37c","fe80::be51:5fff:fe24:dae3","0","0","eth:ethertype:ipv6:icmpv6","1771770715310","1"
"1771770715.3072815","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770714.8580685","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.158294","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp:tls:tls","1771770715310","1"
"1771770714.9509294","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.5305705","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.4476037","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.0757272","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.1923864","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp:tls:tls","1771770715310","1"
"1771770714.979006","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770714.9509232","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.0285234","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp:tls:tls","1771770715310","1"
"1771770715.2285812","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.2213652","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.5588129","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.2526455","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770714.990091","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770714.9758728","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.1899276","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp:tls","1771770715310","1"
"1771770715.3072815","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.221372","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.4925268","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp:tls","1771770715310","1"
"1771770715.4075668","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.4292238","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp:tls:tls","1771770715310","1"
"1771770715.382359","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.4191985","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.258508","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.3073294","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770714.8238409","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770714.889855","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.252646","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.221364","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.1795938","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp:tls:tls","1771770715310","1"
"1771770714.8637865","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770715310","1"
"1771770715.4475482","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770714.8580718","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.3908095","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.5515902","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.228539","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.276325","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.3284054","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.0152998","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.3770552","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770714.8647676","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770715310","1"
"1771770715.3280284","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.3072815","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.3320258","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.041371","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770714.863752","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770715310","1"
"1771770714.8443716","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770715310","1"
"1771770714.8638344","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","2404:6800:4003:c06::66","59059","443","eth:ethertype:ipv6:udp:quic","1771770715310","1"
"1771770715.3283508","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.1795187","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.377127","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770714.844589","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770715310","1"
"1771770715.3280203","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.551587","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.221264","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770714.9600303","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.3908114","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.0957124","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp:tls:tls","1771770715310","1"
"1771770715.4949698","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.0542178","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.492588","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.3672411","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp:tls","1771770715310","1"
"1771770715.3908155","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770714.8443985","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770715310","1"
"1771770715.3771234","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.3188248","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770714.8555384","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.2213614","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.3578663","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770714.960034","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.030419","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.2452154","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.2212636","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.1704302","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.3672729","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770714.8580751","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770714.8443713","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770715310","1"
"1771770715.377128","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.1583462","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.1276617","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770714.863358","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp:tls","1771770715310","1"
"1771770715.2377656","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.3188238","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.5515916","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.5067265","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp:tls","1771770715310","1"
"1771770714.864768","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770715310","1"
"1771770715.5305762","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.437693","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp:tls:tls","1771770715310","1"
"1771770714.8580017","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770715310","1"
"1771770714.8898575","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.3283503","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770714.8759282","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp:tls:tls","1771770715310","1"
"1771770715.4075668","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770714.858061","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","2404:6800:4003:c06::66","59059","443","eth:ethertype:ipv6:udp:quic","1771770715310","1"
"1771770714.8443456","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.1581688","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp:tls","1771770715310","1"
"1771770715.4644718","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.2212644","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp:tls","1771770715310","1"
"1771770714.844589","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770715310","1"
"1771770715.357864","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770714.950928","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770714.858141","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770715310","1"
"1771770715.3283863","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.3073232","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.0304189","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.1183655","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp:tls:tls","1771770715310","1"
"1771770715.1276248","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.2527075","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.3484452","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp:tls:tls","1771770715310","1"
"1771770714.8637204","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770715310","1"
"1771770715.127657","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.1899698","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.118363","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.0851078","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770714.8580804","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.3283842","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.3771036","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.2285864","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770714.9509175","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.551582","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp:tls:tls","1771770715310","1"
"1771770715.5588136","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770714.9028957","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.4645112","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.492527","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.3073685","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.0757277","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.4192548","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.3072815","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770714.8443143","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770715310","1"
"1771770715.3771377","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.31878","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770714.9335997","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.5118244","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp:tls:tls","1771770715310","1"
"1771770715.3072813","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.416385","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.4192054","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.3908072","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.2763488","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.0413923","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.5515888","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.3578324","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770714.9028986","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.041385","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.1795666","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.245218","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.3283885","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.348444","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.2213352","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.1582465","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.3073647","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.416376","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.054223","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.215917","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.2763703","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp:tls","1771770715310","1"
"1771770714.920734","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770714.8444774","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770715310","1"
"1771770714.8238409","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp:tls","1771770715310","1"
"1771770714.8633578","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.4192543","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.377132","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.4163866","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.165233","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.2527132","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770714.8581755","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770715310","1"
"1771770715.0757277","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770714.8898563","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.332028","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.3770924","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770714.8444772","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","2404:6800:4003:c06::66","59059","443","eth:ethertype:ipv6:udp:quic","1771770715310","1"
"1771770715.1583047","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.2763095","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.367241","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.221264","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.1183617","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.1795473","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770714.8581014","2404:6800:4003:c06::66","2401:4900:88cd:ee23:5ada:36cd:567b:b5fe","443","59059","eth:ethertype:ipv6:udp:quic","1771770715310","1"
"1771770715.1581683","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp:tls","1771770715310","1"
"1771770715.3072808","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.4376884","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
"1771770714.999609","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.3770545","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.1204586","172.67.75.28","192.168.1.12","443","42596","eth:ethertype:ip:tcp","1771770715310","1"
"1771770715.4949772","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp:tls:tls","1771770715310","1"
"1771770715.4475975","192.168.1.12","172.67.75.28","42596","443","eth:ethertype:ip:tcp","1771770715310","1"
